male,r_white,r_black,r_hispanic,r_asian,r_native,have_child,income_above_4k,college_edu,ht_single_fam,ht_mobile,ht_condo,coast_dist,elevation,issued_mandatory,issued_voluntary,evac
0,0,0,1,0,0,1.0,1.0,0,1,0,0,30.9561247065,91.9,0,0,0
1,1,0,0,0,0,0.0,0.0,0,0,0,1,0.165333745235,0.0,0,0,0
1,1,0,0,0,0,1.0,1.0,0,1,0,0,0.473529451921,0.0,1,0,1
1,1,0,0,0,0,0.0,1.0,0,1,0,0,4.88240194821,0.0,0,0,1
0,1,0,0,0,0,0.0,1.0,0,1,0,0,1.91024256361,0.0,0,0,1
0,1,0,0,0,0,0.0,1.0,1,1,0,0,2.06723927197,0.0,0,0,0
0,1,0,0,0,0,1.0,0.0,0,0,0,0,6.34938837866,88.1,1,0,0
0,1,0,0,0,0,1.0,1.0,0,1,0,0,4.88240194821,0.0,0,0,0
0,1,0,0,0,0,1.0,1.0,1,1,0,0,1.91024256361,0.0,0,0,0
1,1,0,0,0,0,1.0,1.0,1,1,0,0,8.85945358769,149.4,1,0,0
0,1,0,0,0,0,1.0,1.0,1,1,0,0,35.6183845476,91.3,0,0,0
0,1,0,0,0,0,0.0,0.0,1,1,0,0,1.78736442911,90.7,1,0,0
0,1,0,0,0,0,0.0,0.0,0,0,0,1,4.19583371076,12.6,0,0,0
0,1,0,0,0,0,1.0,0.0,0,0,1,0,15.3961471011,180.2,1,0,1
1,0,0,0,0,0,1.0,1.0,1,1,0,0,4.88240194821,0.0,0,0,1
0,1,0,0,0,0,0.0,1.0,1,1,0,0,3.41658813867,53.2,1,0,0
1,1,0,0,0,0,0.0,1.0,0,1,0,0,6.10903499649,107.2,1,0,0
1,0,1,0,0,0,0.0,1.0,1,1,0,0,4.88240194821,0.0,0,0,0
1,1,0,0,0,0,1.0,0.0,0,0,1,0,4.19583371076,12.6,0,0,1
1,1,0,0,0,0,1.0,0.0,1,1,0,0,1.86591274655,21.7,1,0,1
0,1,0,0,0,0,0.0,0.0,0,1,0,0,41.236272523,140.3,0,0,0
0,1,0,0,0,0,0.0,0.0,0,1,0,0,0.52534680485,11.5,1,0,1
1,1,0,0,0,0,0.0,1.0,1,1,0,0,4.88240194821,0.0,0,0,1
0,1,0,0,0,0,1.0,1.0,0,1,0,0,19.9685622058,228.6,0,0,0
1,1,0,0,0,0,0.0,1.0,0,1,0,0,4.88240194821,0.0,0,0,0
1,0,0,1,0,0,0.0,1.0,0,1,0,0,4.88240194821,0.0,0,0,1
1,1,0,0,0,0,0.0,0.0,0,1,0,0,35.6183845476,91.3,0,0,0
0,1,0,0,0,0,1.0,0.0,1,1,0,0,6.10903499649,107.2,1,0,0
0,1,0,0,0,0,0.0,0.0,0,0,0,1,4.88240194821,0.0,0,0,0
1,1,0,0,0,0,0.0,0.0,0,0,0,0,15.3961471011,180.2,1,0,0
1,1,0,0,0,0,1.0,1.0,1,1,0,0,4.88240194821,0.0,0,0,1
1,1,0,0,0,0,0.0,1.0,1,1,0,0,1.08910160159,0.0,0,0,0
1,1,0,0,0,0,1.0,1.0,0,1,0,0,0.473529451921,0.0,1,0,0
0,1,0,0,0,0,1.0,1.0,0,1,0,0,1.00987323199,9.5,0,0,1
1,1,0,0,0,0,0.0,1.0,1,1,0,0,0.165333745235,0.0,0,0,1
0,1,0,0,0,0,0.0,0.0,1,0,0,0,1.91024256361,0.0,0,0,0
0,1,0,0,0,0,1.0,0.0,0,0,1,0,1.11590786616,0.0,0,0,1
0,1,0,0,0,0,1.0,1.0,1,1,0,0,4.88240194821,0.0,0,0,1
1,0,0,0,0,0,0.0,1.0,0,0,0,1,0.165333745235,0.0,0,0,0
0,1,0,0,0,0,0.0,1.0,0,0,0,1,2.06723927197,0.0,0,0,0
1,1,0,0,0,0,1.0,1.0,1,0,0,1,1.91024256361,0.0,0,0,0
0,1,0,0,0,0,1.0,1.0,1,1,0,0,1.9275718969,34.8,1,0,0
1,0,1,0,0,0,1.0,0.0,0,1,0,0,0.904074593135,11.2,1,0,0
1,1,0,0,0,0,0.0,1.0,0,1,0,0,3.67286224885,58.5,1,0,0
0,1,0,0,0,0,0.0,0.0,0,1,0,0,8.85945358769,149.4,1,0,1
0,1,0,0,0,0,0.0,0.0,0,1,0,0,2.56803515393,49.7,1,0,0
1,1,0,0,0,0,0.0,0.0,0,0,0,1,4.88240194821,0.0,0,0,1
1,1,0,0,0,0,1.0,1.0,1,1,0,0,2.56803515393,49.7,1,0,1
0,1,0,0,0,0,1.0,1.0,0,0,0,0,6.34938837866,88.1,1,0,0
0,1,0,0,0,0,1.0,1.0,1,1,0,0,8.85945358769,149.4,1,0,0
1,1,0,0,0,0,0.0,0.0,0,0,1,0,4.88240194821,0.0,0,0,0
0,1,0,0,0,0,0.0,1.0,1,1,0,0,41.4984048405,196.6,0,0,0
1,0,1,0,0,0,0.0,0.0,1,1,0,0,1.103248068,72.2,1,0,1
1,1,0,0,0,0,0.0,1.0,1,1,0,0,4.88240194821,0.0,0,0,1
0,1,0,0,0,0,0.0,0.0,0,1,0,0,1.00987323199,9.5,0,0,1
1,1,0,0,0,0,0.0,1.0,1,1,0,0,1.11590786616,0.0,0,0,0
0,1,0,0,0,0,0.0,1.0,1,1,0,0,0.120303391552,25.5,1,0,0
0,1,0,0,0,0,0.0,0.0,1,0,0,0,2.06723927197,0.0,0,0,1
1,1,0,0,0,0,0.0,1.0,1,1,0,0,4.19583371076,12.6,0,0,0
1,1,0,0,0,0,0.0,1.0,1,1,0,0,0.165333745235,0.0,0,0,0
0,1,0,0,0,0,0.0,0.0,0,1,0,0,4.88240194821,0.0,0,0,1
0,1,0,0,0,0,1.0,1.0,1,1,0,0,1.00987323199,9.5,0,0,0
0,1,0,0,0,0,1.0,0.0,0,0,1,0,15.3961471011,180.2,1,0,0
0,1,0,0,0,0,0.0,0.0,0,1,0,0,32.0277527397,84.2,0,0,0
0,1,0,0,0,0,0.0,0.0,0,1,0,0,1.78736442911,90.7,1,0,0
1,1,0,0,0,0,0.0,1.0,0,1,0,0,0.637891303846,0.0,0,0,0
0,1,0,0,0,0,0.0,1.0,1,1,0,0,4.88240194821,0.0,0,0,0
1,1,0,0,0,0,1.0,1.0,0,0,0,0,1.91024256361,0.0,0,0,0
0,1,0,0,0,0,0.0,0.0,1,1,0,0,1.00987323199,9.5,0,0,0
1,1,0,0,0,0,0.0,1.0,1,1,0,0,2.56803515393,49.7,1,0,0
1,0,0,0,0,0,1.0,0.0,1,1,0,0,0.284234070297,0.0,1,0,0
1,0,1,0,0,0,0.0,0.0,0,1,0,0,1.78736442911,90.7,1,0,1
1,1,0,0,0,0,1.0,1.0,0,1,0,0,6.34938837866,88.1,1,0,0
1,1,0,0,0,0,0.0,1.0,1,1,0,0,19.9685622058,228.6,0,0,0
0,1,0,0,0,0,0.0,1.0,1,1,0,0,19.9685622058,228.6,0,0,0
1,1,0,0,0,0,1.0,1.0,0,1,0,0,4.88240194821,0.0,0,0,1
1,1,0,0,0,0,0.0,1.0,0,1,0,0,2.34033202078,64.3,1,0,0
0,1,0,0,0,0,0.0,1.0,1,1,0,0,1.55214734955,0.0,0,0,1
1,1,0,0,0,0,0.0,1.0,1,1,0,0,1.08910160159,0.0,0,0,1
1,1,0,0,0,0,0.0,0.0,0,1,0,0,0.120303391552,25.5,1,0,0
0,1,0,0,0,0,0.0,0.0,1,0,0,1,1.91024256361,0.0,0,0,1
1,1,0,0,0,0,1.0,0.0,0,0,0,0,1.00987323199,9.5,0,0,0
1,1,0,0,0,0,1.0,0.0,0,0,0,1,1.78736442911,90.7,1,0,1
1,1,0,0,0,0,0.0,1.0,1,0,0,1,4.88240194821,0.0,0,0,0
0,1,0,0,0,0,0.0,1.0,0,1,0,0,1.55214734955,0.0,0,0,0
0,1,0,0,0,0,0.0,1.0,0,1,0,0,2.06723927197,0.0,0,0,0
1,1,0,0,0,0,0.0,0.0,0,1,0,0,0.165333745235,0.0,0,0,0
0,1,0,0,0,0,1.0,1.0,1,1,0,0,8.85945358769,149.4,1,0,0
1,1,0,0,0,0,1.0,1.0,0,1,0,0,41.4984048405,196.6,0,0,0
1,1,0,0,0,0,0.0,0.0,0,1,0,0,1.00987323199,9.5,0,0,0
1,0,1,0,0,0,0.0,1.0,1,1,0,0,41.7370875179,111.4,0,0,0
1,0,0,1,0,0,1.0,1.0,1,1,0,0,2.06723927197,0.0,0,0,1
1,1,0,0,0,0,1.0,1.0,0,1,0,0,0.165333745235,0.0,0,0,1
1,1,0,0,0,0,0.0,1.0,1,1,0,0,1.50338764002,25.3,1,0,0
0,1,0,0,0,0,0.0,0.0,0,1,0,0,1.91024256361,0.0,0,0,0
0,1,0,0,0,0,1.0,1.0,0,1,0,0,1.55214734955,0.0,0,0,1
1,1,0,0,0,0,0.0,0.0,1,1,0,0,1.00987323199,9.5,0,0,0
1,1,0,0,0,0,0.0,0.0,1,1,0,0,0.637891303846,0.0,0,0,1
0,1,0,0,0,0,0.0,1.0,0,0,0,1,4.88240194821,0.0,0,0,1
1,1,0,0,0,0,0.0,1.0,1,1,0,0,14.1022955757,115.9,0,0,0
1,1,0,0,0,0,0.0,0.0,0,1,0,0,2.46335658352,17.9,1,0,0
0,0,0,0,0,0,0.0,1.0,0,0,1,0,33.4682942887,144.4,0,0,0
1,1,0,0,0,0,0.0,0.0,1,1,0,0,4.88240194821,0.0,0,0,0
1,1,0,0,0,0,0.0,1.0,1,1,0,0,1.55214734955,0.0,0,0,0
1,1,0,0,0,0,0.0,1.0,1,0,0,0,4.88240194821,0.0,0,0,0
0,1,0,0,0,0,0.0,1.0,1,1,0,0,4.88240194821,0.0,0,0,1
0,1,0,0,0,0,0.0,1.0,1,1,0,0,2.34033202078,64.3,1,0,1
0,1,0,0,0,0,0.0,1.0,1,1,0,0,35.6183845476,91.3,0,0,0
1,1,0,0,0,0,1.0,1.0,1,1,0,0,1.86591274655,21.7,1,0,0
0,1,0,0,0,0,0.0,1.0,1,1,0,0,1.91024256361,0.0,0,0,0
1,1,0,0,0,0,0.0,1.0,0,1,0,0,1.53953288829,26.7,0,0,1
0,1,0,0,0,0,1.0,0.0,0,1,0,0,32.0277527397,84.2,0,0,1
0,1,0,0,0,0,0.0,0.0,0,1,0,0,2.34033202078,64.3,1,0,0
1,1,0,0,0,0,0.0,1.0,0,1,0,0,48.0573427165,81.5,0,0,0
1,1,0,0,0,0,0.0,0.0,0,1,0,0,1.11590786616,0.0,0,0,1
0,1,0,0,0,0,0.0,0.0,0,1,0,0,35.6183845476,91.3,0,0,0
0,1,0,0,0,0,0.0,0.0,1,0,0,0,3.67286224885,58.5,1,0,1
1,0,0,0,0,1,0.0,1.0,1,1,0,0,1.55214734955,0.0,0,0,1
1,1,0,0,0,0,0.0,1.0,1,1,0,0,4.88240194821,0.0,0,0,1
0,1,0,0,0,0,1.0,0.0,1,1,0,0,1.55214734955,0.0,0,0,0
0,1,0,0,0,0,0.0,1.0,0,1,0,0,0.165333745235,0.0,0,0,0
1,1,0,0,0,0,0.0,0.0,1,1,0,0,4.88240194821,0.0,0,0,0
0,1,0,0,0,0,0.0,0.0,0,1,0,0,1.55214734955,0.0,0,0,0
0,1,0,0,0,0,0.0,0.0,1,1,0,0,4.88240194821,0.0,0,0,0
0,1,0,0,0,0,0.0,1.0,1,1,0,0,1.11590786616,0.0,0,0,1
1,1,0,0,0,0,0.0,0.0,1,1,0,0,0.637891303846,0.0,0,0,0
1,1,0,0,0,0,1.0,1.0,0,1,0,0,1.00987323199,9.5,0,0,0
1,1,0,0,0,0,0.0,0.0,0,0,0,1,4.88240194821,0.0,0,0,0
0,1,0,0,0,0,1.0,0.0,0,0,0,0,1.11590786616,0.0,0,0,0
1,1,0,0,0,0,0.0,1.0,1,1,0,0,1.08910160159,0.0,0,0,1
1,0,0,0,0,0,0.0,0.0,0,0,0,1,4.88240194821,0.0,0,0,0
1,0,0,0,0,0,0.0,0.0,0,1,0,0,6.41765787353,96.8,0,0,0
0,1,0,0,0,0,0.0,1.0,1,1,0,0,41.7370875179,111.4,0,0,0
0,1,0,0,0,0,0.0,0.0,0,1,0,0,32.0277527397,84.2,0,0,0
1,1,0,0,0,0,0.0,1.0,0,1,0,0,1.91024256361,0.0,0,0,0
0,1,0,0,0,0,0.0,1.0,1,1,0,0,1.67621560814,38.5,1,0,0
0,1,0,0,0,0,1.0,1.0,1,1,0,0,0.165333745235,0.0,0,0,0
0,1,0,0,0,0,0.0,1.0,1,1,0,0,1.00987323199,9.5,0,0,0
1,0,0,0,0,0,0.0,0.0,1,0,1,0,28.195277085,44.8,0,0,0
0,1,0,0,0,0,0.0,1.0,0,1,0,0,4.88240194821,0.0,0,0,1
1,0,0,1,0,0,0.0,1.0,1,0,0,1,4.88240194821,0.0,0,0,1
0,1,0,0,0,0,0.0,0.0,1,0,1,0,2.34033202078,64.3,1,0,0
0,1,0,0,0,0,0.0,1.0,0,0,0,1,1.91024256361,0.0,0,0,0
0,1,0,0,0,0,1.0,0.0,0,1,0,0,2.34033202078,64.3,1,0,0
1,1,0,0,0,0,0.0,1.0,1,1,0,0,2.06723927197,0.0,0,0,0
1,1,0,0,0,0,0.0,1.0,0,1,0,0,1.55214734955,0.0,0,0,0
1,0,0,0,0,0,0.0,1.0,0,1,0,0,1.78736442911,90.7,1,0,1
0,1,0,0,0,0,0.0,0.0,0,1,0,0,2.06723927197,0.0,0,0,1
1,1,0,0,0,0,0.0,0.0,0,1,0,0,1.11590786616,0.0,0,0,1
1,1,0,0,0,0,1.0,1.0,1,1,0,0,8.85945358769,149.4,1,0,0
1,1,0,0,0,0,1.0,1.0,0,1,0,0,23.8593795428,232.3,0,0,0
0,1,0,0,0,0,1.0,0.0,1,1,0,0,4.88240194821,0.0,0,0,1
0,1,0,0,0,0,0.0,1.0,0,1,0,0,1.34210213579,56.5,0,0,0
0,0,0,0,0,0,1.0,1.0,0,0,0,1,4.88240194821,0.0,0,0,1
0,0,0,0,1,0,0.0,0.0,1,1,0,0,41.7370875179,111.4,0,0,0
0,1,0,0,0,0,0.0,1.0,0,1,0,0,8.85945358769,149.4,1,0,0
0,1,0,0,0,0,1.0,1.0,0,1,0,0,3.67286224885,58.5,1,0,1
1,1,0,0,0,0,0.0,0.0,0,1,0,0,1.00987323199,9.5,0,0,0
0,1,0,0,0,0,0.0,0.0,0,1,0,0,32.0277527397,84.2,0,0,1
1,1,0,0,0,0,0.0,0.0,0,1,0,0,1.55214734955,0.0,0,0,1
1,1,0,0,0,0,0.0,1.0,0,1,0,0,48.0573427165,81.5,0,0,0
0,1,0,0,0,0,0.0,1.0,1,0,0,1,1.91024256361,0.0,0,0,0
1,1,0,0,0,0,0.0,1.0,0,1,0,0,1.91024256361,0.0,0,0,0
1,1,0,0,0,0,0.0,1.0,1,1,0,0,1.55214734955,0.0,0,0,0
1,1,0,0,0,0,0.0,1.0,0,1,0,0,1.91024256361,0.0,0,0,0
1,1,0,0,0,0,0.0,0.0,0,1,0,0,0.165333745235,0.0,0,0,0
0,1,0,0,0,0,0.0,0.0,0,0,0,0,1.53953288829,26.7,0,0,0
0,1,0,0,0,0,0.0,1.0,1,1,0,0,0.165333745235,0.0,0,0,1
0,1,0,0,0,0,0.0,0.0,0,1,0,0,8.85945358769,149.4,1,0,0
0,1,0,0,0,0,0.0,1.0,0,1,0,0,1.00987323199,9.5,0,0,0
0,1,0,0,0,0,0.0,1.0,0,0,0,1,0.473529451921,0.0,1,0,1
1,0,1,0,0,0,1.0,0.0,0,1,0,0,0.120303391552,25.5,1,0,0
1,1,0,0,0,0,0.0,0.0,0,1,0,0,2.06723927197,0.0,0,0,0
1,1,0,0,0,0,0.0,0.0,1,1,0,0,0.827932450894,3.6,0,0,1
1,1,0,0,0,0,0.0,0.0,0,1,0,0,1.53953288829,26.7,0,0,0
0,0,1,0,0,0,0.0,0.0,1,1,0,0,0.120303391552,25.5,1,0,0
1,1,0,0,0,0,0.0,1.0,1,1,0,0,4.19583371076,12.6,0,0,0
1,1,0,0,0,0,0.0,1.0,1,1,0,0,0.637891303846,0.0,0,0,0
0,1,0,0,0,0,1.0,1.0,0,1,0,0,1.86591274655,21.7,1,0,0
0,1,0,0,0,0,1.0,0.0,0,0,0,0,1.00987323199,9.5,0,0,0
1,0,0,0,0,0,1.0,0.0,0,1,0,0,19.9685622058,228.6,0,0,0
1,1,0,0,0,0,0.0,1.0,0,1,0,0,1.86591274655,21.7,1,0,0
1,1,0,0,0,0,1.0,1.0,1,1,0,0,4.88240194821,0.0,0,0,0
1,1,0,0,0,0,0.0,1.0,0,1,0,0,35.6183845476,91.3,0,0,0
1,1,0,0,0,0,1.0,1.0,1,1,0,0,0.473529451921,0.0,1,0,0
1,1,0,0,0,0,0.0,0.0,1,1,0,0,4.88240194821,0.0,0,0,1
0,0,1,0,0,0,0.0,0.0,0,0,1,0,2.56803515393,49.7,1,0,1
0,0,1,0,0,0,0.0,0.0,0,1,0,0,1.00987323199,9.5,0,0,0
1,1,0,0,0,0,1.0,0.0,0,1,0,0,35.6183845476,91.3,0,0,0
1,1,0,0,0,0,0.0,0.0,0,0,1,0,4.88240194821,0.0,0,0,0
1,1,0,0,0,0,0.0,1.0,1,1,0,0,1.02768651424,0.9,1,0,1
0,1,0,0,0,0,0.0,1.0,0,1,0,0,1.67621560814,38.5,1,0,0
0,1,0,0,0,0,1.0,1.0,0,1,0,0,6.10903499649,107.2,1,0,0
1,1,0,0,0,0,1.0,1.0,0,1,0,0,1.86591274655,21.7,1,0,0
0,1,0,0,0,0,0.0,1.0,0,1,0,0,12.7586727085,21.8,0,0,0
0,1,0,0,0,0,1.0,1.0,1,1,0,0,41.7370875179,111.4,0,0,0
1,1,0,0,0,0,1.0,0.0,0,0,1,0,15.3961471011,180.2,1,0,1
1,1,0,0,0,0,0.0,0.0,0,1,0,0,33.4682942887,144.4,0,0,0
0,1,0,0,0,0,0.0,1.0,1,1,0,0,1.00987323199,9.5,0,0,0
1,1,0,0,0,0,1.0,0.0,0,0,0,0,8.85945358769,149.4,1,0,0
1,1,0,0,0,0,0.0,0.0,0,0,0,1,1.9275718969,34.8,1,0,0
1,1,0,0,0,0,1.0,1.0,0,1,0,0,3.41658813867,53.2,1,0,1
1,0,0,0,1,0,0.0,1.0,1,1,0,0,19.9685622058,228.6,0,0,0
1,1,0,0,0,0,0.0,0.0,1,1,0,0,0.473529451921,0.0,1,0,1
1,1,0,0,0,0,0.0,1.0,0,0,1,0,1.91024256361,0.0,0,0,1
0,0,0,0,0,0,1.0,0.0,0,0,0,0,1.67621560814,38.5,1,0,0
1,1,0,0,0,0,0.0,0.0,1,1,0,0,1.67621560814,38.5,1,0,0
0,1,0,0,0,0,0.0,0.0,1,1,0,0,23.8593795428,232.3,0,0,0
1,1,0,0,0,0,0.0,0.0,1,1,0,0,0.728852638111,36.3,1,0,0
1,1,0,0,0,0,0.0,0.0,0,1,0,0,27.9075550748,189.3,1,0,1
0,0,0,0,0,0,0.0,0.0,1,0,1,0,0.637891303846,0.0,0,0,0
0,1,0,0,0,0,0.0,1.0,1,0,0,1,4.88240194821,0.0,0,0,1
0,1,0,0,0,0,1.0,0.0,0,0,1,0,35.6183845476,91.3,0,0,1
0,1,0,0,0,0,1.0,1.0,0,1,0,0,15.3961471011,180.2,1,0,1
0,1,0,0,0,0,0.0,0.0,0,1,0,0,1.53953288829,26.7,0,0,1
0,0,0,0,0,1,0.0,1.0,1,1,0,0,2.56803515393,49.7,1,0,0
0,0,0,1,0,0,1.0,1.0,0,1,0,0,1.91024256361,0.0,0,0,1
1,1,0,0,0,0,0.0,1.0,0,1,0,0,1.00987323199,9.5,0,0,0
0,1,0,0,0,0,1.0,1.0,0,1,0,0,0.728852638111,36.3,1,0,0
1,1,0,0,0,0,0.0,1.0,1,1,0,0,1.91024256361,0.0,0,0,0
0,1,0,0,0,0,0.0,0.0,0,1,0,0,41.236272523,140.3,0,0,1
1,1,0,0,0,0,0.0,0.0,0,1,0,0,1.00987323199,9.5,0,0,1
0,1,0,0,0,0,1.0,0.0,1,0,1,0,11.420418175,10.2,0,0,0
0,1,0,0,0,0,0.0,1.0,0,0,1,0,19.9685622058,228.6,0,0,1
1,1,0,0,0,0,0.0,0.0,0,1,0,0,19.9685622058,228.6,0,0,0
0,1,0,0,0,0,0.0,1.0,1,1,0,0,1.91024256361,0.0,0,0,0
1,0,0,0,1,0,0.0,1.0,0,1,0,0,23.8593795428,232.3,0,0,0
0,0,0,0,0,0,0.0,1.0,1,1,0,0,2.06723927197,0.0,0,0,0
0,0,0,0,0,0,0.0,1.0,1,1,0,0,1.11590786616,0.0,0,0,1
0,1,0,0,0,0,0.0,0.0,0,1,0,0,6.10903499649,107.2,1,0,0
0,1,0,0,0,0,0.0,1.0,0,0,1,0,3.41658813867,53.2,1,0,0
1,1,0,0,0,0,0.0,1.0,1,0,0,1,4.88240194821,0.0,0,0,1
1,1,0,0,0,0,0.0,1.0,1,0,0,1,4.88240194821,0.0,0,0,0
0,1,0,0,0,0,0.0,0.0,0,0,0,1,1.91024256361,0.0,0,0,0
0,0,1,0,0,0,0.0,0.0,0,1,0,0,6.10903499649,107.2,1,0,0
0,1,0,0,0,0,0.0,1.0,1,1,0,0,1.78736442911,90.7,1,0,0
0,1,0,0,0,0,0.0,1.0,1,1,0,0,0.473529451921,0.0,1,0,0
1,0,0,0,0,0,0.0,1.0,0,0,1,0,15.3961471011,180.2,1,0,0
1,1,0,0,0,0,0.0,1.0,0,1,0,0,32.0277527397,84.2,0,0,0
0,1,0,0,0,0,1.0,0.0,0,1,0,0,1.78736442911,90.7,1,0,0
0,1,0,0,0,0,0.0,0.0,0,1,0,0,4.19583371076,12.6,0,0,1
1,1,0,0,0,0,0.0,1.0,0,1,0,0,4.88240194821,0.0,0,0,0
1,1,0,0,0,0,1.0,1.0,0,0,0,0,4.88240194821,0.0,0,0,1
0,1,0,0,0,0,0.0,1.0,0,1,0,0,3.41658813867,53.2,1,0,0
1,1,0,0,0,0,0.0,1.0,0,1,0,0,12.7586727085,21.8,0,0,0
0,1,0,0,0,0,0.0,1.0,0,1,0,0,1.103248068,72.2,1,0,0
0,1,0,0,0,0,0.0,1.0,1,0,1,0,2.06723927197,0.0,0,0,1
1,1,0,0,0,0,0.0,1.0,1,1,0,0,4.88240194821,0.0,0,0,0
0,1,0,0,0,0,0.0,0.0,1,0,1,0,4.19583371076,12.6,0,0,0
1,0,0,0,0,1,0.0,1.0,1,1,0,0,41.7370875179,111.4,0,0,0
0,1,0,0,0,0,0.0,0.0,0,1,0,0,1.91024256361,0.0,0,0,0
0,1,0,0,0,0,0.0,0.0,0,1,0,0,2.56803515393,49.7,1,0,1
1,1,0,0,0,0,0.0,1.0,1,1,0,0,4.88240194821,0.0,0,0,1
1,1,0,0,0,0,1.0,0.0,0,1,0,0,35.6183845476,91.3,0,0,0
0,1,0,0,0,0,1.0,0.0,0,1,0,0,3.41658813867,53.2,1,0,0
1,1,0,0,0,0,0.0,1.0,0,1,0,0,1.67621560814,38.5,1,0,0
0,1,0,0,0,0,0.0,1.0,1,1,0,0,33.4682942887,144.4,0,0,0
0,1,0,0,0,0,1.0,0.0,0,1,0,0,6.10903499649,107.2,1,0,0
1,1,0,0,0,0,0.0,0.0,1,0,1,0,4.88240194821,0.0,0,0,0
1,1,0,0,0,0,0.0,0.0,0,1,0,0,25.8908381708,57.3,0,0,0
1,1,0,0,0,0,0.0,1.0,0,1,0,0,4.88240194821,0.0,0,0,1
1,1,0,0,0,0,1.0,1.0,1,1,0,0,4.88240194821,0.0,0,0,0
1,1,0,0,0,0,0.0,1.0,0,1,0,0,4.88240194821,0.0,0,0,0
1,1,0,0,0,0,1.0,1.0,1,1,0,0,4.88240194821,0.0,0,0,0
0,1,0,0,0,0,1.0,1.0,0,0,1,0,4.32489561034,65.4,1,0,1
0,1,0,0,0,0,1.0,1.0,0,0,0,0,0.637891303846,0.0,0,0,1
1,1,0,0,0,0,1.0,0.0,0,0,0,0,1.00987323199,9.5,0,0,0
1,1,0,0,0,0,0.0,0.0,0,1,0,0,4.88240194821,0.0,0,0,0
1,1,0,0,0,0,0.0,1.0,1,1,0,0,1.67621560814,38.5,1,0,0
1,0,0,0,1,0,0.0,0.0,0,0,0,0,15.3961471011,180.2,1,0,0
1,1,0,0,0,0,1.0,1.0,1,1,0,0,2.06723927197,0.0,0,0,1
1,1,0,0,0,0,0.0,0.0,0,1,0,0,35.6183845476,91.3,0,0,0
1,1,0,0,0,0,1.0,1.0,0,1,0,0,2.06723927197,0.0,0,0,0
0,1,0,0,0,0,0.0,0.0,0,0,0,0,24.3022342819,290.3,0,0,0
1,1,0,0,0,0,1.0,0.0,0,1,0,0,1.11590786616,0.0,0,0,0
0,1,0,0,0,0,1.0,0.0,0,0,0,0,1.00987323199,9.5,0,0,0
1,1,0,0,0,0,1.0,0.0,0,1,0,0,1.00987323199,9.5,0,0,0
1,1,0,0,0,0,0.0,1.0,0,0,0,1,2.06723927197,0.0,0,0,1
1,0,1,0,0,0,1.0,0.0,0,1,0,0,23.8593795428,232.3,0,0,0
1,1,0,0,0,0,0.0,0.0,0,1,0,0,6.10903499649,107.2,1,0,0
1,0,1,0,0,0,0.0,1.0,0,1,0,0,3.41658813867,53.2,1,0,0
0,1,0,0,0,0,0.0,0.0,0,1,0,0,2.34033202078,64.3,1,0,1
0,1,0,0,0,0,0.0,0.0,1,0,1,0,8.85945358769,149.4,1,0,1
1,1,0,0,0,0,0.0,0.0,1,1,0,0,3.41658813867,53.2,1,0,0
1,1,0,0,0,0,0.0,0.0,0,0,1,0,19.9685622058,228.6,0,0,1
0,1,0,0,0,0,1.0,1.0,0,1,0,0,4.88240194821,0.0,0,0,1
0,1,0,0,0,0,0.0,1.0,1,1,0,0,1.00987323199,9.5,0,0,0
1,1,0,0,0,0,0.0,0.0,0,1,0,0,3.41658813867,53.2,1,0,0
1,1,0,0,0,0,0.0,0.0,0,1,0,0,0.637891303846,0.0,0,0,1
1,1,0,0,0,0,1.0,1.0,0,1,0,0,19.9685622058,228.6,0,0,0
0,1,0,0,0,0,0.0,1.0,0,1,0,0,0.637891303846,0.0,0,0,0
1,1,0,0,0,0,1.0,0.0,0,1,0,0,1.11590786616,0.0,0,0,1
1,1,0,0,0,0,0.0,0.0,0,1,0,0,1.86591274655,21.7,1,0,1
1,1,0,0,0,0,1.0,1.0,1,0,0,1,4.88240194821,0.0,0,0,1
1,1,0,0,0,0,1.0,1.0,1,1,0,0,2.56803515393,49.7,1,0,0
1,1,0,0,0,0,0.0,1.0,1,0,0,1,3.41658813867,53.2,1,0,0
0,1,0,0,0,0,1.0,1.0,1,1,0,0,41.7370875179,111.4,0,0,0
1,1,0,0,0,0,1.0,1.0,0,1,0,0,4.88240194821,0.0,0,0,0
1,0,1,0,0,0,1.0,1.0,0,1,0,0,1.91024256361,0.0,0,0,0
1,1,0,0,0,0,0.0,1.0,0,0,0,1,2.06723927197,0.0,0,0,1
1,1,0,0,0,0,0.0,1.0,0,1,0,0,1.55214734955,0.0,0,0,0
1,1,0,0,0,0,0.0,1.0,1,1,0,0,41.7370875179,111.4,0,0,1
1,1,0,0,0,0,0.0,1.0,0,1,0,0,1.55214734955,0.0,0,0,0
1,1,0,0,0,0,0.0,0.0,1,1,0,0,19.9685622058,228.6,0,0,0
1,1,0,0,0,0,1.0,1.0,1,1,0,0,0.120303391552,25.5,1,0,0
1,1,0,0,0,0,1.0,0.0,0,0,1,0,4.19583371076,12.6,0,0,0
1,1,0,0,0,0,0.0,0.0,0,1,0,0,2.34033202078,64.3,1,0,0
0,1,0,0,0,0,0.0,0.0,0,0,0,1,1.86591274655,21.7,1,0,1
1,1,0,0,0,0,0.0,0.0,0,1,0,0,0.165333745235,0.0,0,0,0
